ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
922,P0ABB8,,,,DSSO,∞,false,true,false,false,XilnkX_10811;XilnkX_11102,Between only,0.16758494031221305,NaN,0.0,30.17
1357,Q5DT21,,,,DSSO,∞,false,true,false,false,XilnkX_13002,Between only,0.16758494031221305,NaN,0.0,22.83
3497,decoy:A0A075B6T8,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21914,Between only,0.16758494031221305,NaN,0.0,21.15
3239,decoy:P0A8M6,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21832;XilnkX_21654;XilnkX_21833,Between only,0.16758494031221305,NaN,0.0,27.52
135,P0A8M6,,,,DSSO,∞,false,true,false,false,XilnkX_14470;XilnkX_5459;XilnkX_8504;XilnkX_20626;XilnkX_20038;XilnkX_20034;XilnkX_15297;XilnkX_17696;XilnkX_17238;XilnkX_1798;XilnkX_6361;XilnkX_6202;XilnkX_5795;XilnkX_13384;XilnkX_20268;XilnkX_10062;XilnkX_8597;XilnkX_3741;XilnkX_2455;XilnkX_19117;XilnkX_13972;XilnkX_8939;XilnkX_18870;XilnkX_9858;XilnkX_19951;XilnkX_19952;XilnkX_17877;XilnkX_17573;XilnkX_15269;XilnkX_15279;XilnkX_15053;XilnkX_13980;XilnkX_4408;XilnkX_8940;XilnkX_14999;XilnkX_5016;XilnkX_21492;XilnkX_18829;XilnkX_15587;XilnkX_6770;XilnkX_16722;XilnkX_9114;XilnkX_21226;XilnkX_19924;XilnkX_13414;XilnkX_12750;XilnkX_18465;XilnkX_5257;XilnkX_18079;XilnkX_15935;XilnkX_16679;XilnkX_7071;XilnkX_14845;XilnkX_14671;XilnkX_13095;XilnkX_11083;XilnkX_11082;XilnkX_10125;XilnkX_10244;XilnkX_17853;XilnkX_5761;XilnkX_17382;XilnkX_7873;XilnkX_18819;XilnkX_16353;XilnkX_13088;XilnkX_3553;XilnkX_15338;XilnkX_15339;XilnkX_7038;XilnkX_6792;XilnkX_6439;XilnkX_8642;XilnkX_7567;XilnkX_20860;XilnkX_14833;XilnkX_15945;XilnkX_16864;XilnkX_14004;XilnkX_19123;XilnkX_16694;XilnkX_13714;XilnkX_10240;XilnkX_9741;XilnkX_18119;XilnkX_12319;XilnkX_18106;XilnkX_7674;XilnkX_21257;XilnkX_15574;XilnkX_14366;XilnkX_10390;XilnkX_12757;XilnkX_19291;XilnkX_20086;XilnkX_15845;XilnkX_6659;XilnkX_12919;XilnkX_11288;XilnkX_10350;XilnkX_15413;XilnkX_11656;XilnkX_6044;XilnkX_2430;XilnkX_1216;XilnkX_9321;XilnkX_21258;XilnkX_8644;XilnkX_18123;XilnkX_14322;XilnkX_11807;XilnkX_10837;XilnkX_21429;XilnkX_19126;XilnkX_12728;XilnkX_14040;XilnkX_13433;XilnkX_8484;XilnkX_9168;XilnkX_10934;XilnkX_7041,Between only,0.16758494031221305,NaN,0.0,113.97
2352,P53602,,,,DSSO,∞,false,true,false,false,XilnkX_17536,Between only,0.16758494031221305,NaN,0.0,14.35
1331,P78540,,,,DSSO,∞,false,true,false,false,XilnkX_18085;XilnkX_18059;XilnkX_18060;XilnkX_12881,Between only,0.16758494031221305,NaN,0.0,23.24
2614,A0A075B6T8,,,,DSSO,∞,false,true,false,false,XilnkX_18776,Between only,0.16758494031221305,NaN,0.0,12.36
1180,Q8NEZ5,,,,DSSO,∞,false,true,false,false,XilnkX_12268;XilnkX_12157,Between only,0.16758494031221305,NaN,0.0,25.39
728,Q9HBL8,,,,DSSO,∞,false,true,false,false,XilnkX_9657,Between only,0.16758494031221305,NaN,0.0,35.03
